asset_id,asset_type,location,latitude,longitude,project_code,phase,status,design_date,install_date,last_updated
AST27036,rail,Unknown,42.27018200577173,-89.1047152092433,INFRA002,Construction,Installed,2024-02-20,2024-05-01,2024-06-13
AST27037,rail,Unknown,42.270508199999995,-89.1047764,INFRA003,Operation,Active,2024-01-04,2024-02-11,2024-06-19
AST27038,rail,Unknown,42.27053335,-89.10479169999999,INFRA002,Construction,Installed,2024-02-25,2024-05-09,2024-10-23
AST27039,rail,Unknown,42.2738185637141,-89.10427057232387,INFRA002,Construction,Installed,2024-01-21,2024-03-12,2024-06-14
AST27040,rail,Rockford Subdivision,42.271718060587055,-89.10453433042292,INFRA001,Operation,Active,2024-01-29,2024-03-13,2024-04-23
AST27041,rail,Unknown,42.27350695,-89.10439805,INFRA003,Operation,Active,2024-01-02,2024-02-27,2024-07-29
AST27042,rail,Rockford Subdivision,42.27375772645126,-89.10424524570621,INFRA003,Construction,Installed,2024-01-16,2024-04-13,2024-09-03
AST27043,rail,Rockford Subdivision,42.28389287314782,-89.10214431617553,INFRA002,Construction,Installed,2024-01-09,2024-03-14,2024-05-02
AST27044,rail,Unknown,42.30034895,-89.084359,INFRA001,Construction,Installed,2024-01-19,2024-03-04,2024-08-29
AST27045,rail,Belvidere Subdivision,42.268393849999995,-89.10113635,INFRA003,Design,Planned,2024-01-28,,2024-01-28
AST27046,rail,Unknown,42.2684061,-89.10113050000001,INFRA002,Operation,Active,2024-01-20,2024-02-20,2024-03-27
AST27047,rail,Unknown,42.2671125,-89.09780615,INFRA002,Operation,Active,2024-01-09,2024-03-05,2024-04-16
AST27048,rail,Belvidere Subdivision,42.26707235,-89.09784005,INFRA003,Design,Planned,2024-02-10,,2024-02-10
AST27049,rail,Belvidere Subdivision,42.26506745000001,-89.09293135,INFRA001,Operation,Active,2024-01-06,2024-03-18,2024-06-03
AST27050,rail,Unknown,42.25717805825494,-89.09337864868813,INFRA002,Design,Planned,2024-01-11,,2024-01-11
AST27051,rail,Unknown,42.257354,-89.09459065,INFRA001,Construction,Installed,2024-02-14,2024-04-13,2024-06-11
AST27052,rail,Unknown,42.25703468837765,-89.09301268447678,INFRA003,Operation,Active,2024-01-27,2024-04-26,2024-07-29
AST27053,rail,Unknown,42.25662012120746,-89.0926339131967,INFRA002,Operation,Active,2024-01-10,2024-03-05,2024-06-16
AST27054,rail,Unknown,42.25576949496697,-89.0921934530025,INFRA002,Operation,Active,2024-01-24,2024-03-04,2024-04-26
AST27055,rail,Unknown,42.25634825555393,-89.0924209309607,INFRA002,Decommissioned,Retired,2024-01-26,2024-04-13,2024-08-21
AST27056,rail,Unknown,42.25502270021986,-89.09166898275585,INFRA002,Decommissioned,Retired,2024-02-04,2024-03-26,2024-07-08
AST27057,rail,Unknown,42.25538644346574,-89.09184473992434,INFRA001,Design,Planned,2024-01-02,,2024-01-02
AST27058,rail,Unknown,42.255452385115014,-89.09183216785785,INFRA002,Construction,Installed,2024-02-15,2024-03-31,2024-04-30
AST27059,rail,Unknown,42.25513090293741,-89.09146815336794,INFRA003,Construction,Installed,2024-01-18,2024-03-05,2024-05-25
AST27060,rail,Unknown,42.254581,-89.0914352,INFRA002,Design,Planned,2024-02-24,,2024-02-24
AST27061,rail,Unknown,42.25443585,-89.09132579999999,INFRA001,Construction,Installed,2024-01-19,2024-04-06,2024-08-21
AST27062,rail,Unknown,42.2543075,-89.09117735000001,INFRA001,Operation,Active,2024-01-04,2024-03-05,2024-07-18
AST27063,rail,Unknown,42.2545457552663,-89.09154514540744,INFRA003,Operation,Active,2024-01-17,2024-03-01,2024-04-22
AST27064,rail,Unknown,42.254855680516016,-89.09019574691803,INFRA001,Decommissioned,Retired,2024-02-14,2024-05-08,2024-09-08
AST27065,rail,Unknown,42.2542655,-89.0881849,INFRA003,Construction,Installed,2024-01-25,2024-03-04,2024-05-25
AST27066,rail,Freeport Subdivision,42.25426827451954,-89.06783015688711,INFRA003,Construction,Installed,2024-02-14,2024-03-21,2024-04-30
AST27067,rail,Unknown,42.243077363083835,-89.06731089977174,INFRA003,Design,Planned,2024-01-29,,2024-01-29
AST27068,rail,Unknown,42.239995187200634,-89.06765113340568,INFRA001,Construction,Installed,2024-02-06,2024-04-30,2024-06-27
AST27069,rail,Unknown,42.24127125,-89.06732975,INFRA003,Operation,Active,2024-02-29,2024-04-24,2024-09-03
AST27070,rail,Unknown,42.246474,-89.07298689999999,INFRA003,Design,Planned,2024-02-01,,2024-02-01
AST27071,rail,Unknown,42.243036503413485,-89.05986928516154,INFRA001,Design,Planned,2024-01-17,,2024-01-17
AST27072,rail,BNSF Aurora Subdivision,41.990536719901655,-89.59040232768344,INFRA001,Operation,Active,2024-02-20,2024-05-05,2024-09-14
AST27073,rail,BNSF Aurora Subdivision,41.99150925,-89.5880094,INFRA003,Design,Planned,2024-02-16,,2024-02-16
AST27074,rail,Unknown,41.9957710066069,-89.59140743988475,INFRA002,Operation,Active,2024-03-01,2024-04-15,2024-07-18
AST27075,rail,Unknown,41.880376350000006,-89.0354562,INFRA001,Design,Planned,2024-02-18,,2024-02-18
AST27076,rail,Unknown,41.88020555,-89.0354466,INFRA001,Operation,Active,2024-01-01,2024-02-29,2024-07-21
AST27077,rail,Unknown,41.88485005,-89.0372836,INFRA003,Construction,Installed,2024-02-16,2024-04-04,2024-05-14
AST27078,rail,Unknown,41.883916150000005,-89.036847,INFRA001,Construction,Installed,2024-01-19,2024-03-23,2024-09-01
AST27079,rail,Unknown,41.88487875,-89.0371918,INFRA001,Operation,Active,2024-02-17,2024-05-14,2024-11-04
AST27080,rail,Unknown,41.8848632,-89.0372373,INFRA001,Decommissioned,Retired,2024-02-15,2024-05-14,2024-08-24
AST27081,rail,BNSF Aurora Subdivision,41.88495805,-89.0376859,INFRA002,Operation,Active,2024-01-27,2024-04-16,2024-06-29
AST27082,rail,BNSF Aurora Subdivision,41.885488,-89.03783419999999,INFRA002,Operation,Active,2024-02-12,2024-04-28,2024-10-18
AST27083,rail,City of Rochelle Railroad,41.88702544298731,-89.03801876820528,INFRA001,Operation,Active,2024-02-20,2024-04-21,2024-05-27
AST27084,rail,Unknown,41.8906155,-89.0386259,INFRA002,Design,Planned,2024-01-07,,2024-01-07
AST27085,rail,Unknown,41.88999132773236,-89.03882711155275,INFRA002,Operation,Active,2024-01-18,2024-03-01,2024-08-04
AST27086,rail,Unknown,41.89254445,-89.03269139999999,INFRA002,Operation,Active,2024-02-15,2024-05-07,2024-07-29
AST27087,rail,Unknown,41.89249135,-89.03117585,INFRA003,Construction,Installed,2024-02-12,2024-05-03,2024-06-07
AST27088,rail,Unknown,41.8924739,-89.03302235,INFRA003,Construction,Installed,2024-02-11,2024-04-16,2024-09-23
AST27089,rail,Unknown,41.892457449999995,-89.03028585,INFRA003,Design,Planned,2024-01-26,,2024-01-26
AST27090,rail,Unknown,41.89244435,-89.0316763,INFRA002,Operation,Active,2024-02-10,2024-05-03,2024-09-04
AST27091,rail,Unknown,41.89239135,-89.03080395,INFRA001,Construction,Installed,2024-02-19,2024-03-29,2024-07-02
AST27092,rail,Unknown,41.8923709,-89.0308052,INFRA003,Construction,Installed,2024-01-29,2024-04-26,2024-10-23
AST27093,rail,Unknown,41.89241974617318,-89.0297830477885,INFRA002,Operation,Active,2024-02-21,2024-04-15,2024-09-23
AST27094,rail,Unknown,41.89238163699748,-89.0294335843348,INFRA002,Construction,Installed,2024-01-30,2024-03-03,2024-06-02
AST27095,rail,Unknown,41.8923937,-89.02820230000002,INFRA002,Design,Planned,2024-01-27,,2024-01-27
AST27096,rail,Unknown,41.8923839,-89.02778855,INFRA003,Construction,Installed,2024-01-17,2024-04-09,2024-08-07
AST27097,rail,Unknown,41.8923558,-89.0273326,INFRA001,Operation,Active,2024-02-06,2024-04-13,2024-08-14
AST27098,rail,Unknown,41.89228718607912,-89.02765688611103,INFRA001,Operation,Active,2024-02-06,2024-04-16,2024-09-09
AST27099,rail,Unknown,41.89195028675355,-89.0267253356993,INFRA001,Operation,Active,2024-02-08,2024-03-29,2024-05-01
AST27100,rail,Unknown,41.89841996971745,-89.04258175496261,INFRA003,Decommissioned,Retired,2024-01-18,2024-04-15,2024-09-18
AST27101,rail,City of Rochelle Railroad,41.89031516466749,-89.03933336184795,INFRA003,Operation,Active,2024-02-12,2024-04-02,2024-05-28
AST27102,rail,City of Rochelle Railroad,41.89571505,-89.04140955,INFRA002,Construction,Installed,2024-01-10,2024-03-16,2024-08-13
AST27103,rail,City of Rochelle Railroad,41.89967051034646,-89.04299494279127,INFRA003,Construction,Installed,2024-02-20,2024-03-26,2024-05-08
AST27104,rail,BNSF Aurora Subdivision,41.8901079,-89.03966445,INFRA002,Design,Planned,2024-02-18,,2024-02-18
AST27105,rail,City of Rochelle Railroad,41.89600085,-89.04147920000001,INFRA003,Construction,Installed,2024-01-31,2024-03-12,2024-07-21
AST27106,rail,City of Rochelle Railroad,41.8972626044006,-89.04198934116587,INFRA002,Construction,Installed,2024-01-24,2024-03-17,2024-04-19
AST27107,rail,Unknown,41.89885447181622,-89.04245389654224,INFRA001,Construction,Installed,2024-01-07,2024-02-20,2024-06-19
AST27108,rail,Unknown,41.90153226697553,-89.03976959441104,INFRA001,Design,Planned,2024-02-18,,2024-02-18
AST27109,rail,Unknown,41.90263498543132,-89.03104081596302,INFRA002,Construction,Installed,2024-02-13,2024-04-20,2024-08-17
AST27110,rail,Unknown,41.902570843367606,-89.03263195422377,INFRA002,Construction,Installed,2024-02-23,2024-05-05,2024-08-24
AST27111,rail,Unknown,41.90247575,-89.03258604999999,INFRA001,Operation,Active,2024-02-05,2024-03-28,2024-06-05
AST27112,rail,Unknown,41.90242385,-89.03239020000001,INFRA003,Construction,Installed,2024-02-11,2024-04-01,2024-06-02
AST27113,rail,Unknown,41.9028578,-89.0291085,INFRA001,Operation,Active,2024-01-20,2024-03-01,2024-04-18
AST27114,rail,Unknown,41.902553049999995,-89.02684024999999,INFRA003,Construction,Installed,2024-02-08,2024-03-30,2024-09-09
AST27115,rail,Unknown,41.90247144999999,-89.02743584999999,INFRA001,Operation,Active,2024-01-08,2024-03-04,2024-06-07
AST27116,rail,Unknown,41.90251708917416,-89.02741545012758,INFRA002,Design,Planned,2024-02-12,,2024-02-12
AST27117,rail,Unknown,41.90292155,-89.0325232,INFRA003,Construction,Installed,2024-02-20,2024-04-06,2024-06-17
AST27118,rail,Unknown,41.9026749,-89.03597355,INFRA001,Decommissioned,Retired,2024-01-04,2024-02-03,2024-06-15
AST27119,rail,Unknown,41.90262089908951,-89.0353023963237,INFRA002,Construction,Installed,2024-03-01,2024-04-14,2024-06-06
AST27120,rail,Unknown,41.90268535,-89.0334781,INFRA003,Design,Planned,2024-01-19,,2024-01-19
AST27121,rail,Unknown,41.902451799999994,-89.0312798,INFRA001,Operation,Active,2024-01-06,2024-03-19,2024-06-24
AST27122,rail,Unknown,41.90278658903838,-89.03228476396968,INFRA003,Operation,Active,2024-02-05,2024-04-09,2024-09-17
AST27123,rail,Unknown,41.90268895640477,-89.02786351977296,INFRA002,Construction,Installed,2024-01-03,2024-02-20,2024-05-23
AST27124,rail,Unknown,41.902580099999994,-89.0284603,INFRA001,Construction,Installed,2024-02-05,2024-05-03,2024-08-13
AST27125,rail,Unknown,41.902448,-89.0262457,INFRA001,Design,Planned,2024-01-24,,2024-01-24
AST27126,rail,Unknown,41.90280175,-89.02603615,INFRA001,Operation,Active,2024-02-12,2024-05-07,2024-07-05
AST27127,rail,City of Rochelle Railroad,41.898371456493855,-89.04250271640262,INFRA002,Operation,Active,2024-02-18,2024-03-24,2024-04-24
AST27128,rail,Unknown,41.89806995799197,-89.0428158770097,INFRA003,Operation,Active,2024-01-15,2024-02-29,2024-04-15
AST27129,rail,Unknown,41.9013176,-89.04423685000002,INFRA003,Design,Planned,2024-02-20,,2024-02-20
AST27130,rail,Unknown,41.9016489,-89.0444386,INFRA002,Construction,Installed,2024-01-13,2024-03-09,2024-08-05
AST27131,rail,Unknown,41.9019623,-89.04463965,INFRA002,Construction,Installed,2024-01-04,2024-02-12,2024-05-08
AST27132,rail,Unknown,41.90602655,-89.0464996,INFRA003,Construction,Installed,2024-02-17,2024-05-09,2024-08-25
AST27133,rail,Unknown,41.9054154,-89.04621755,INFRA002,Operation,Active,2024-02-13,2024-04-06,2024-08-12
AST27134,rail,Unknown,41.905723365574154,-89.04637485124883,INFRA003,Decommissioned,Retired,2024-01-16,2024-03-17,2024-04-24
AST27135,rail,Unknown,41.90690493993588,-89.04689095329178,INFRA001,Operation,Active,2024-01-24,2024-04-21,2024-08-02
AST27136,rail,BNSF Aurora Subdivision,41.9100205915874,-89.04817340016287,INFRA002,Decommissioned,Retired,2024-01-30,2024-03-20,2024-09-14
AST27137,rail,Unknown,41.90751495,-89.04709675000001,INFRA003,Operation,Active,2024-01-08,2024-03-10,2024-05-13
AST27138,rail,Unknown,41.904249,-89.0455683,INFRA002,Operation,Active,2024-02-18,2024-04-18,2024-10-06
AST27139,rail,Unknown,41.9075211,-89.0470781,INFRA001,Operation,Active,2024-02-20,2024-03-31,2024-08-26
AST27140,rail,Unknown,41.9077924534841,-89.04720130908949,INFRA001,Operation,Active,2024-01-11,2024-03-20,2024-05-19
AST27141,rail,City of Rochelle Railroad,41.91169895,-89.0484444,INFRA002,Construction,Installed,2024-01-22,2024-03-20,2024-06-28
AST27142,rail,City of Rochelle Railroad,41.9110881,-89.04816145000001,INFRA003,Design,Planned,2024-01-04,,2024-01-04
AST27143,rail,Unknown,41.91163773791581,-89.04838490120545,INFRA003,Operation,Active,2024-01-30,2024-03-25,2024-08-07
AST27144,rail,City of Rochelle Railroad,41.9113935,-89.04830295,INFRA003,Operation,Active,2024-01-14,2024-02-27,2024-06-05
AST27145,rail,City of Rochelle Railroad,41.9120044,-89.04858585,INFRA003,Design,Planned,2024-02-01,,2024-02-01
AST27146,rail,City of Rochelle Railroad,41.916756802491655,-89.05155165157753,INFRA001,Construction,Installed,2024-02-23,2024-05-14,2024-07-06
AST27147,rail,City of Rochelle Railroad,41.912278,-89.0487119,INFRA001,Construction,Installed,2024-01-22,2024-03-14,2024-08-10
AST27148,rail,Unknown,41.90990664203956,-89.04819130093247,INFRA003,Operation,Active,2024-01-11,2024-03-06,2024-06-13
AST27149,rail,Unknown,41.91025378274996,-89.04266149292899,INFRA003,Operation,Active,2024-02-15,2024-05-14,2024-07-16
AST27150,rail,Unknown,41.910317191901534,-89.04154069941343,INFRA002,Design,Planned,2024-01-26,,2024-01-26
AST27151,rail,Unknown,41.9103302,-89.04184749999999,INFRA001,Operation,Active,2024-02-18,2024-03-29,2024-07-13
AST27152,rail,Unknown,41.91038557397447,-89.04131388495898,INFRA003,Operation,Active,2024-02-08,2024-03-26,2024-08-13
AST27153,rail,City of Rochelle Railroad,41.910626241444575,-89.04542328135632,INFRA001,Operation,Active,2024-01-16,2024-03-24,2024-08-30
AST27154,rail,City of Rochelle Railroad,41.9104046,-89.04131244999999,INFRA001,Operation,Active,2024-02-10,2024-04-27,2024-10-22
AST27155,rail,City of Rochelle Railroad,41.9104133,-89.04081755,INFRA003,Construction,Installed,2024-01-27,2024-03-16,2024-09-01
AST27156,rail,City of Rochelle Railroad,41.91042715,-89.03987555,INFRA002,Operation,Active,2024-01-25,2024-04-02,2024-06-10
AST27157,rail,City of Rochelle Railroad,41.90995401976995,-89.03756460012154,INFRA001,Design,Planned,2024-02-28,,2024-02-28
AST27158,rail,Unknown,41.9086281,-89.0365146,INFRA001,Construction,Installed,2024-02-19,2024-05-03,2024-09-08
AST27159,rail,City of Rochelle Railroad,41.9085274,-89.0365237,INFRA003,Design,Planned,2024-01-14,,2024-01-14
AST27160,rail,Unknown,41.91223839552245,-89.04934183793088,INFRA001,Design,Planned,2024-02-12,,2024-02-12
AST27161,rail,BNSF Aurora Subdivision,41.913499668264365,-89.04977914966393,INFRA003,Operation,Active,2024-02-06,2024-04-10,2024-05-29
AST27162,rail,BNSF Aurora Subdivision,41.9135727,-89.04976065,INFRA003,Decommissioned,Retired,2024-01-23,2024-04-03,2024-06-08
AST27163,rail,City of Rochelle Railroad,41.912991719643315,-89.04903877820352,INFRA002,Operation,Active,2024-02-13,2024-05-05,2024-07-12
AST27164,rail,Unknown,41.91376243738309,-89.04937509215272,INFRA003,Construction,Installed,2024-01-14,2024-02-20,2024-06-20
AST27165,rail,Unknown,41.91412694999999,-89.04948675,INFRA001,Construction,Installed,2024-01-19,2024-02-29,2024-06-27
AST27166,rail,Unknown,41.914493699999994,-89.0495971,INFRA003,Design,Planned,2024-02-23,,2024-02-23
AST27167,rail,Unknown,41.918001936388734,-89.05337879742049,INFRA002,Operation,Active,2024-02-16,2024-04-29,2024-09-22
AST27168,rail,Unknown,41.91851775764342,-89.05418243890803,INFRA001,Decommissioned,Retired,2024-01-26,2024-03-30,2024-07-04
AST27169,rail,BNSF Aurora Subdivision,41.91940148655672,-89.05657471947838,INFRA003,Design,Planned,2024-02-06,,2024-02-06
AST27170,rail,Unknown,41.9186175,-89.05342544999999,INFRA001,Construction,Installed,2024-01-07,2024-03-28,2024-09-11
AST27171,rail,Unknown,41.91924125410643,-89.05417573029509,INFRA002,Construction,Installed,2024-02-01,2024-04-05,2024-08-25
AST27172,rail,City of Rochelle Railroad,41.92133062831312,-89.05378105222218,INFRA003,Construction,Installed,2024-02-13,2024-04-25,2024-07-03
AST27173,rail,UP Geneva Subdivision,41.922201275480646,-89.05452679505858,INFRA001,Design,Planned,2024-01-09,,2024-01-09
AST27174,rail,UP Geneva Subdivision,41.92198045,-89.05731715,INFRA001,Construction,Installed,2024-01-24,2024-03-26,2024-08-24
AST27175,rail,Unknown,41.9214669338083,-89.0634149818206,INFRA002,Construction,Installed,2024-02-03,2024-03-13,2024-09-07
AST27176,rail,Unknown,41.92160648395097,-89.0625680338222,INFRA001,Construction,Installed,2024-01-31,2024-04-20,2024-09-15
AST27177,rail,UP Geneva Subdivision,41.92163335,-89.0610985,INFRA001,Construction,Installed,2024-02-28,2024-04-10,2024-08-12
AST27178,rail,Unknown,41.920138599806805,-89.06116382163624,INFRA003,Construction,Installed,2024-02-24,2024-04-21,2024-06-10
AST27179,rail,Unknown,41.9201011,-89.06219105,INFRA003,Decommissioned,Retired,2024-01-09,2024-03-27,2024-06-12
AST27180,rail,BNSF Aurora Subdivision,41.920052691890234,-89.06091272011662,INFRA003,Decommissioned,Retired,2024-02-01,2024-03-19,2024-09-13
AST27181,rail,Unknown,41.91921995,-89.07703335,INFRA002,Operation,Active,2024-01-05,2024-02-25,2024-07-03
AST27182,rail,Unknown,41.91977003882518,-89.0752844711174,INFRA003,Construction,Installed,2024-01-21,2024-03-18,2024-07-01
AST27183,rail,Unknown,41.918854692738,-89.07763446414583,INFRA003,Decommissioned,Retired,2024-01-08,2024-04-02,2024-09-28
AST27184,rail,Unknown,41.9184288,-89.07859655,INFRA003,Decommissioned,Retired,2024-01-13,2024-03-12,2024-05-18
AST27185,rail,Unknown,41.91820415,-89.07917945,INFRA002,Operation,Active,2024-02-01,2024-04-24,2024-07-24
AST27186,rail,Unknown,41.91791055,-89.0799317,INFRA002,Operation,Active,2024-01-25,2024-04-10,2024-08-14
AST27187,rail,Unknown,41.91742705,-89.0811692,INFRA001,Operation,Active,2024-01-31,2024-03-10,2024-08-09
AST27188,rail,Unknown,41.9169653446855,-89.08218986857027,INFRA002,Decommissioned,Retired,2024-01-03,2024-02-22,2024-07-18
AST27189,rail,Unknown,41.916552333241704,-89.08268174505825,INFRA003,Design,Planned,2024-01-18,,2024-01-18
AST27190,rail,Unknown,41.916585505455046,-89.08264322018039,INFRA003,Design,Planned,2024-01-02,,2024-01-02
AST27191,rail,Unknown,41.916375599999995,-89.08277104999999,INFRA002,Operation,Active,2024-02-21,2024-04-29,2024-06-04
AST27192,rail,Unknown,41.9163359468056,-89.08277613257904,INFRA002,Operation,Active,2024-02-04,2024-03-07,2024-04-17
AST27193,rail,Unknown,41.91674780153515,-89.08347651989126,INFRA002,Operation,Active,2024-02-28,2024-05-07,2024-07-20
AST27194,rail,UP Geneva Subdivision,41.92015405647289,-89.07069807874794,INFRA001,Operation,Active,2024-02-23,2024-05-13,2024-06-17
AST27195,rail,UP Geneva Subdivision,41.91658995,-89.0839488,INFRA003,Construction,Installed,2024-02-20,2024-04-18,2024-08-28
AST27196,rail,Unknown,41.91592141318098,-89.08550013219826,INFRA003,Operation,Active,2024-02-08,2024-03-19,2024-07-14
AST27197,rail,Unknown,41.91504224705118,-89.08759674554165,INFRA001,Operation,Active,2024-01-30,2024-03-31,2024-06-04
AST27198,rail,Unknown,41.9153078196277,-89.08665596225548,INFRA003,Design,Planned,2024-02-02,,2024-02-02
AST27199,rail,Unknown,41.91439075,-89.0886611,INFRA003,Design,Planned,2024-01-13,,2024-01-13
AST27200,rail,Unknown,41.9141703,-89.08903835,INFRA003,Construction,Installed,2024-01-02,2024-03-29,2024-05-02
