asset_id,asset_type,location,latitude,longitude
AST21795,rail,Troy Grove Subdivision,41.47436305,-89.0572785
AST21796,rail,Troy Grove Subdivision,41.4731548166414,-89.06318766287116
AST21797,rail,CN Gilman Subdivision,39.505683399999995,-89.65501359999999
AST21798,rail,CN Gilman Subdivision,39.538868241002234,-89.65553422140906
AST21799,rail,Unknown,40.3124604,-90.0651612
AST21800,rail,Southern West District,38.35892845,-88.17802945
AST21801,rail,Southern West District,38.35954994325635,-88.20641976497366
AST21802,rail,Unknown,38.358971249999996,-88.178023
AST21803,rail,Unknown,38.358214348259935,-88.1697430925284
AST21804,rail,Unknown,38.359294132152705,-88.19292141016872
AST21805,rail,Springfield-Hannibal District,39.7011878,-90.69562350000001
AST21806,rail,Springfield-Hannibal District,39.70025215,-90.69428205
AST21807,rail,BNSF Keyesport Siding,38.75609045765843,-89.28185319728165
AST21808,rail,Unknown,38.75028257770448,-89.27668012862671
AST21809,rail,CN Gilman Subdivision,40.11909844519047,-89.05385217062518
AST21810,rail,CN Gilman Subdivision,40.12182155,-89.04782159999999
AST21811,rail,CPKC Roodhouse Subdivision,39.46069255490445,-90.630902440781
AST21812,rail,CPKC Roodhouse Subdivision,39.4619965,-90.63381715
AST21813,rail,CN St. Louis Subdivision,38.54193215,-90.04536675000001
AST21814,rail,CN St. Louis Subdivision,38.52761395971317,-90.02153026190703
AST21815,rail,Unknown,38.33692780890508,-88.64277123575887
AST21816,rail,CN Bluford Subdivision,37.1582041,-88.7364242
AST21817,rail,CN Bluford Subdivision,37.15888655,-88.73645075
AST21818,rail,UP Marion Subdivision,37.4275663,-88.9702219
AST21819,rail,UP Marion Subdivision,37.42554738091478,-88.9723044544588
AST21820,rail,Brooklyn District,38.81919817747567,-89.99075268039836
AST21821,rail,Brooklyn District,38.8240205,-89.97119925000001
AST21822,rail,CN Bluford Subdivision,37.220473,-88.73860345
AST21823,rail,Unknown,40.556921,-90.68142815
AST21824,rail,Springfield Subdivision,38.881654999999995,-90.11474005
AST21825,rail,Springfield Subdivision,38.883774952290615,-90.11573938587291
AST21826,rail,Unknown,40.743520846916155,-88.80588345237379
AST21827,rail,Unknown,40.548079029748735,-87.79550299139137
AST21828,rail,Unknown,40.53657025,-87.8006647
AST21829,rail,Unknown,40.5338957516895,-87.8018612278956
AST21830,rail,Villa Grove Subdivision,40.536580900000004,-87.8007093
AST21831,rail,Villa Grove Subdivision,40.516557765909674,-87.80966401347582
AST21832,rail,Villa Grove Subdivision,40.496476650000005,-87.81864540000001
AST21833,rail,Villa Grove Subdivision,40.484552227356055,-87.82398371819049
AST21834,rail,UP Mount Vernon Subdivision,37.7894658,-89.33671605
AST21835,rail,UP Mount Vernon Subdivision,37.790945971504776,-89.3310362700596
AST21836,rail,Unknown,37.803125050000006,-89.01719705
AST21837,rail,Unknown,37.8031812656505,-89.00565701909132
AST21838,rail,CN Bluford Subdivision,37.589704606556666,-88.69385853295472
AST21839,rail,CN Bluford Subdivision,37.62435308644361,-88.69223311560455
AST21840,rail,Unknown,39.865930500158086,-88.93905674440587
AST21841,rail,Unknown,39.87349656135738,-88.93140306652847
AST21842,rail,CN Bluford Subdivision,37.82698395,-88.72600514999999
AST21843,rail,CN Bluford Subdivision,37.83797131969038,-88.72826795893494
AST21844,rail,Unknown,37.84103235814855,-89.1421773501202
AST21845,rail,Springfield-Hannibal District,39.7111912,-91.1045431
AST21846,rail,Springfield-Hannibal District,39.70929461464819,-91.11517809501125
AST21847,rail,BNSF Beardstown Subdivision,39.83550777011559,-90.36288451042445
AST21848,rail,BNSF Beardstown Subdivision,39.8609315,-90.3623896
AST21849,rail,BNSF Mendota Subdivision,40.94608254434482,-90.36180920155297
AST21850,rail,Joliet Subdivision,41.68909595743182,-87.9551594732058
AST21851,rail,Joliet Subdivision,41.683613449999996,-87.96959425
AST21852,rail,Joliet Subdivision,41.68906169502002,-87.95512859288853
AST21853,rail,Joliet Subdivision,41.68358015,-87.9695737
AST21854,rail,Unknown,37.8357194385907,-88.82766728573885
AST21855,rail,Unknown,37.83568861451815,-88.82568254867587
AST21856,rail,Unknown,37.8382412305995,-88.83041329701196
AST21857,rail,Unknown,37.85378733929976,-88.73269539980458
AST21858,rail,Unknown,37.85523302880946,-88.73299727610443
AST21859,rail,Unknown,37.845934859318064,-88.77978946899646
AST21860,rail,UP Peoria Subdivision,40.15506405,-89.64479030000001
AST21861,rail,UP Peoria Subdivision,40.147784559655385,-89.65040989503584
AST21862,rail,Freeport Subdivision,41.9225895,-88.06227895
AST21863,rail,Freeport Subdivision,41.93925241130558,-88.12185458565297
AST21864,rail,BNSF Sill Siding,37.26840201351742,-88.84219934867588
AST21865,rail,Villa Grove Subdivision,41.3217566,-87.6309015
AST21866,rail,Villa Grove Subdivision,41.35668506082524,-87.63212800371112
AST21867,rail,Villa Grove Subdivision,41.3566908715128,-87.63207781083774
AST21868,rail,Villa Grove Subdivision,41.32177255,-87.63084785000001
AST21869,rail,Pinckneyville Subdivision,38.0004203,-89.67922705000001
AST21870,rail,Pinckneyville Subdivision,37.9635027605353,-89.7114217412767
AST21871,rail,Illinois Subdivision,38.706136546989256,-87.55935326152151
AST21872,rail,Illinois Subdivision,38.70919651730343,-87.56642305087443
AST21873,rail,Unknown,40.570858590650076,-89.74342720287454
AST21874,rail,Unknown,40.574246849999994,-89.77154035
AST21875,rail,Pana Subdivision,38.82506724441169,-90.03489602115627
AST21876,rail,Pana Subdivision,38.829592764893505,-90.0307732480798
AST21877,rail,CN Peoria Subdivision,39.57441288761314,-88.56395243866905
AST21878,rail,CN Peoria Subdivision,39.577290399999995,-88.56891300000001
AST21879,rail,Unknown,38.58394519038897,-90.20030891883086
AST21880,rail,Unknown,38.58410181233593,-90.1998812816913
AST21881,rail,Unknown,38.58439827594293,-90.19816235757497
AST21882,rail,Unknown,38.584353220036704,-90.19844278784745
AST21883,rail,Unknown,38.58436126344054,-90.19862227330987
AST21884,rail,Unknown,38.584238011395755,-90.19886440124822
AST21885,rail,Unknown,38.584279888068835,-90.19899386402355
AST21886,rail,Unknown,38.577815724172474,-90.20661113809707
AST21887,rail,Keokuk Junction Railway,40.553302099999996,-90.5453211
AST21888,rail,Keokuk Junction Railway,40.56150907185175,-90.81291729474862
AST21889,rail,UP Mount Vernon Subdivision,37.9404264,-89.0048589
AST21890,rail,UP Mount Vernon Subdivision,37.97054264643785,-88.96150149724753
AST21891,rail,Springfield-Hannibal District,39.74563849999999,-90.3230799
AST21892,rail,Springfield-Hannibal District,39.74537173951618,-90.29710423505598
AST21893,rail,Unknown,41.17031255632273,-87.65523735575704
AST21894,rail,UP Marion Subdivision,37.56884927427553,-88.96814440555713
AST21895,rail,UP Marion Subdivision,37.54116995,-88.96825785
AST21896,rail,BNSF Chicago Subdivision,41.76991152802975,-88.27679773398961
AST21897,rail,Unknown,41.771034193818714,-88.26897599419289
AST21898,rail,Unknown,41.774812493445516,-88.2445284418833
AST21899,rail,Unknown,41.79872644285732,-88.31914844989292
AST21900,rail,Unknown,41.765321627270815,-88.30385719656009
AST21901,rail,Unknown,41.76576566530309,-88.30216972256268
AST21902,rail,Unknown,41.76849187681787,-88.28781862390589
AST21903,rail,Unknown,41.76665237693913,-88.29951582264339
AST21904,rail,Unknown,41.76699015,-88.2969968
AST21905,rail,Unknown,41.76437694728029,-88.30309272000434
AST21906,rail,Unknown,41.767159649999996,-88.29610794999999
AST21907,rail,Unknown,39.31360934999999,-88.45554815
AST21908,rail,Unknown,39.30091656156658,-90.39893755733326
AST21909,rail,Unknown,39.30093918113148,-90.39898301381274
AST21910,rail,Unknown,39.30181021288143,-90.39898972892374
AST21911,rail,Unknown,39.30296275,-90.3989939
AST21912,rail,Unknown,39.30406641963927,-90.39901795207429
AST21913,rail,UP Mount Vernon Subdivision,38.352043800000004,-88.9002949
AST21914,rail,UP Mount Vernon Subdivision,38.48426863461107,-88.90708905198589
AST21915,rail,Unknown,41.66461442056921,-87.71392208997968
AST21916,rail,CN Bluford Subdivision,37.42260375,-88.7185747
AST21917,rail,CN Bluford Subdivision,37.389191183963284,-88.71743172277291
AST21918,rail,CN Bluford Subdivision,37.6871017,-88.70313404999999
AST21919,rail,CN Bluford Subdivision,37.71262400023448,-88.70702936342282
AST21920,rail,CPKC Roodhouse Subdivision,39.44037405,-90.79431410000001
AST21921,rail,CPKC Roodhouse Subdivision,39.4442009551573,-90.69692926268677
AST21922,rail,Unknown,41.98989821201746,-88.16253725682729
AST21923,rail,Chicago Subdivision,41.698680279265425,-87.60885830784726
AST21924,rail,Chicago Subdivision,41.70093409717993,-87.60849329342017
AST21925,rail,Chicago Subdivision,41.6865339,-87.61180074999999
AST21926,rail,Chicago Subdivision,41.6879673,-87.61157295
AST21927,rail,University Park Sub District,41.686350803352845,-87.6119856887242
AST21928,rail,University Park Sub District,41.6883761,-87.6115283
AST21929,rail,Chicago Subdivision,41.69922408453068,-87.60879123046446
AST21930,rail,Unknown,41.68436645,-87.61216669999999
AST21931,rail,Chicago Subdivision,41.68558815,-87.6119583
AST21932,rail,Chicago Subdivision,41.69969777875252,-87.6087324481823
AST21933,rail,Unknown,42.002778102590995,-87.97200095357809
AST21934,rail,Unknown,40.90658119356268,-88.25327818855487
AST21935,rail,Unknown,39.4009573,-88.81580944999999
AST21936,rail,Unknown,39.40095935,-88.81541195
AST21937,rail,Unknown,39.401038988234056,-88.81414778306586
AST21938,rail,Unknown,39.401082556464665,-88.81868840141647
AST21939,rail,Unknown,39.401150757199346,-88.81852079144947
AST21940,rail,Unknown,39.401017401194416,-88.82328592223243
AST21941,rail,Unknown,39.40101412331975,-88.82195346216083
AST21942,rail,Unknown,39.40043292214175,-88.82301228688007
AST21943,rail,BNSF River Subdivision,37.71179310137286,-89.58934872464758
AST21944,rail,Springfield Subdivision,38.9148992821781,-90.1468010391834
AST21945,rail,Springfield Subdivision,38.914345,-90.14611520000001
AST21946,rail,Unknown,39.06301290788683,-89.40294360854948
AST21947,rail,Unknown,39.05136226998763,-89.39661159357094
AST21948,rail,Unknown,39.06194105,-89.40095099999999
AST21949,rail,Unknown,39.81356588921961,-90.56734956067156
AST21950,rail,Unknown,39.80850593836875,-90.56124279605446
AST21951,rail,Meredosia Branch,39.761020200000004,-90.555965
AST21952,rail,Meredosia Branch,39.7778152,-90.5605819
AST21953,rail,Unknown,39.81391053559846,-90.56701538465543
AST21954,rail,Meredosia Branch,39.7566728992145,-90.549654535132
AST21955,rail,Meredosia Branch,39.76874153487191,-90.55974581950068
AST21956,rail,Unknown,39.81386360502473,-90.56553632497095
AST21957,rail,Unknown,38.93869316676111,-88.27827882238259
AST21958,rail,Unknown,38.93888434084017,-88.27786215834776
AST21959,rail,Unknown,38.937134594756465,-88.27567537497053
AST21960,rail,Unknown,38.93612861930309,-88.27474840779269
AST21961,rail,Unknown,38.935916281102635,-88.28548582711944
AST21962,rail,Unknown,38.93604415109061,-88.2863141178597
AST21963,rail,Unknown,38.93807267112839,-88.27868926994464
AST21964,rail,CN Bluford Subdivision,38.8672043,-88.67340535
AST21965,rail,CN Bluford Subdivision,38.874806981021806,-88.67260956372802
AST21966,rail,Joliet Subdivision,41.6257831,-88.0502875
AST21967,rail,Joliet Subdivision,41.62578584999999,-88.05033689999999
AST21968,rail,Joliet Subdivision,41.62609315,-88.05026135
AST21969,rail,Joliet Subdivision,41.626098150000004,-88.05030905000001
AST21970,rail,Joliet Subdivision,41.626508650000005,-88.05022414999999
AST21971,rail,Joliet Subdivision,41.626512149999996,-88.05027100000001
AST21972,rail,Joliet Subdivision,41.66360945368915,-88.01952249838695
AST21973,rail,Joliet Subdivision,41.66358413178615,-88.01947788642002
AST21974,rail,Unknown,40.15113127225237,-90.01145559982814
AST21975,rail,BNSF Yates City Subdivision,40.37994645484901,-90.17347737142772
AST21976,rail,BNSF Yates City Subdivision,40.3767681,-90.17725475
AST21977,rail,BNSF Yates City Subdivision,40.3828648,-90.1692896
AST21978,rail,BNSF Yates City Subdivision,40.37002030981419,-90.1938124012034
AST21979,rail,BNSF Yates City Subdivision,40.363921378540944,-90.21204128043901
AST21980,rail,BNSF Yates City Subdivision,40.33953744156305,-90.32048810547312
AST21981,rail,Springfield-Hannibal District,39.70097914475254,-90.75678827520271
AST21982,rail,Springfield-Hannibal District,39.7003612,-90.81883355
AST21983,rail,Unknown,41.57236119830113,-87.6620999006277
AST21984,rail,Unknown,41.57904820416477,-87.6585282120242
AST21985,rail,Unknown,41.577108022149964,-87.65915390246074
AST21986,rail,Unknown,41.57907165,-87.6584403
AST21987,rail,CPKC Roodhouse Subdivision,39.43561027439671,-90.85388417021936
AST21988,rail,CPKC Roodhouse Subdivision,39.44014565,-90.8912452
AST21989,rail,Unknown,37.89505511066257,-88.74086829453091
AST21990,rail,Leithton Subdivision,42.30482178733436,-87.8516219202547
AST21991,rail,Leithton Subdivision,42.300058250000006,-87.85167475
AST21992,rail,Pana Subdivision,39.08771055,-89.54688585
AST21993,rail,Pana Subdivision,39.11839544144437,-89.50730642819312
AST21994,rail,Unknown,40.37124429474047,-89.54452175296329
AST21995,rail,CN Champaign Subdivision,38.99613615,-88.58340375
AST21996,rail,CN Champaign Subdivision,38.9949759,-88.58406355
AST21997,rail,Charleston District,39.48890085231394,-88.20397696600989
AST21998,rail,Charleston District,39.491541749999996,-88.19969035
AST21999,rail,BNSF Yates City Subdivision,40.35668725,-90.2318542
AST22000,rail,BNSF Yates City Subdivision,40.3566687,-90.2336469
AST22001,rail,BNSF Yates City Subdivision,40.35862728122943,-90.22084140546798
AST22002,rail,BNSF Yates City Subdivision,40.356705899999994,-90.2300546
AST22003,rail,CN Eldorado Subdivision,38.00840626387843,-88.76268482365785
AST22004,rail,CN Eldorado Subdivision,38.00902931982406,-88.7614534723199
AST22005,rail,CN Eldorado Subdivision,38.00779644426181,-88.76145978450336
AST22006,rail,CN Eldorado Subdivision,38.00808728189232,-88.7627309007289
AST22007,rail,CN Eldorado Subdivision,37.97368348199427,-89.09425426011425
AST22008,rail,CN Eldorado Subdivision,37.986918349999996,-89.1323275
AST22009,rail,CN Bluford Subdivision,37.613687299999995,-88.69038515
AST22010,rail,CN Bluford Subdivision,37.61903060832071,-88.69131576834361
AST22011,rail,Norfolk and Western Railway,39.507813713887835,-88.17262573837529
AST22012,rail,Norfolk and Western Railway,39.511856435235025,-88.17273183378802
AST22013,rail,Norfolk and Western Railway,39.50974760035428,-88.17287668700307
AST22014,rail,Norfolk and Western Railway,39.512637720233144,-88.17517333148051
AST22015,rail,Norfolk and Western Railway,39.51333294506781,-88.17271526433615
AST22016,rail,CN Bluford Subdivision,37.4449629,-88.70741530000001
AST22017,rail,CN Bluford Subdivision,37.43558955928199,-88.7129401126497
AST22018,rail,Charleston District,39.60113805,-88.1156283
AST22019,rail,Charleston District,39.55738345884736,-88.16179618371095
AST22020,rail,UP Marion Subdivision,37.55378115,-88.97022575
AST22021,rail,UP Marion Subdivision,37.54750213341971,-88.96902569551781
AST22022,rail,CN Bluford Subdivision,38.85518985,-88.674615
AST22023,rail,CN Bluford Subdivision,38.86120447530325,-88.67399468214693
AST22024,rail,BNSF Beardstown Subdivision,37.97943195,-89.04964
AST22025,rail,BNSF Beardstown Subdivision,37.951117661275575,-89.03705372766818
AST22026,rail,UP Salem Subdivision,39.21740408996933,-88.7454863118874
AST22027,rail,UP Salem Subdivision,39.18291669999999,-88.75010040000001
AST22028,rail,Springfield-Hannibal District,39.70354305,-90.65006825
AST22029,rail,Springfield-Hannibal District,39.70361535000001,-90.65141324999999
AST22030,rail,Unknown,41.70686612556707,-87.55822494380152
AST22031,rail,Unknown,41.707035974949825,-87.55742798739367
AST22032,rail,Unknown,41.70707163231764,-87.55732843668254
AST22033,rail,Unknown,41.70711934255189,-87.55737687454558
AST22034,rail,Unknown,41.70718152801349,-87.55720150289916
AST22035,rail,Unknown,41.70711393729046,-87.55764410144901
AST22036,rail,Unknown,41.70879104266993,-87.55774382980832
AST22037,rail,Unknown,41.71015329851607,-87.55757806745213
AST22038,rail,Unknown,41.70988117435393,-87.55762806331046
AST22039,rail,Unknown,41.70969188032204,-87.55771847854051
AST22040,rail,Unknown,41.708662939403084,-87.55849029928193
AST22041,rail,Unknown,41.70800569839831,-87.55803968611849
AST22042,rail,Unknown,41.7091526770391,-87.5579256827314
AST22043,rail,Unknown,41.71081152404095,-87.55787035180373
AST22044,rail,Unknown,41.71119027224851,-87.55796765125056
AST22045,rail,Unknown,41.71067185,-87.55792015
AST22046,rail,Unknown,41.70916839961116,-87.55787731408003
AST22047,rail,Unknown,41.709264932666024,-87.55781896015935
AST22048,rail,Unknown,41.710996107680494,-87.55809170555261
AST22049,rail,Unknown,41.709721036955536,-87.55803419989354
AST22050,rail,Unknown,41.71130628291654,-87.55835252911143
AST22051,rail,Unknown,41.71148472092068,-87.5584575669432
AST22052,rail,Unknown,41.71157499503739,-87.55842502852444
AST22053,rail,Unknown,41.71029624460455,-87.54755306318226
AST22054,rail,Unknown,41.710631276433624,-87.5468203490725
AST22055,rail,Unknown,41.7124991558281,-87.54882482347473
AST22056,rail,Unknown,41.70747094448779,-87.5521710964903
AST22057,rail,Unknown,41.712347576971695,-87.54828215186419
AST22058,rail,Unknown,41.71222801089205,-87.54802177826079
